Temperature,Total Collisions
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,0
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,1
273,2
273,2
273,2
273,2
273,2
273,2
273,2
273,2
273,2
273,2
273,2
273,2
273,2
273,2
273,2
273,2
273,2
273,2
273,2
273,2
273,2
273,2
273,2
273,2
273,2
273,2
273,2
273,2
273,2
273,2
273,2
273,2
273,2
273,2
273,2
273,2
273,2
273,2
273,2
273,2
273,2
273,2
273,2
273,2
273,2
273,2
273,2
273,2
273,3
273,3
273,3
273,3
273,3
273,3
273,3
273,3
273,3
273,3
273,3
273,3
273,3
273,3
273,3
273,3
273,3
273,3
273,3
273,3
273,3
273,3
273,3
273,3
273,3
273,3
273,3
273,3
273,3
273,3
273,3
273,3
273,3
273,3
273,3
273,3
273,3
273,3
273,3
273,3
273,3
273,3
273,3
273,3
273,3
273,3
273,3
273,3
273,3
273,3
273,3
273,3
273,3
273,3
273,3
273,3
273,3
273,3
273,3
273,3
273,3
273,3
273,3
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
273,4
274,4
274,4
274,4
274,4
274,4
274,4
274,4
274,4
274,4
274,4
274,4
274,4
274,4
274,4
274,4
274,4
274,4
274,4
274,4
274,4
274,4
274,5
274,5
274,5
275,5
275,5
275,5
275,5
275,5
275,5
275,5
275,5
275,5
275,5
275,5
275,5
275,5
275,5
275,5
275,5
275,5
275,5
275,5
275,5
275,5
276,5
276,5
276,5
276,5
276,5
276,5
276,5
276,5
276,5
276,5
276,5
276,5
276,5
276,5
276,5
276,5
276,5
276,5
277,5
277,5
277,5
277,5
277,5
277,5
277,5
277,5
277,5
277,5
278,6
278,6
278,6
278,6
278,6
278,6
279,6
279,6
279,6
279,6
279,6
279,6
279,7
279,7
280,7
280,7
280,7
280,7
280,7
280,7
280,7
280,7
280,7
280,7
280,7
280,7
280,7
280,7
280,7
280,7
280,7
280,7
280,7
280,7
280,7
280,7
280,7
280,7
280,7
280,7
280,7
280,7
280,7
280,7
281,7
281,7
281,7
281,7
281,7
281,7
281,7
281,7
281,7
281,8
281,8
281,8
282,8
282,8
282,8
282,8
282,8
282,8
282,8
282,8
282,8
282,8
282,8
282,8
282,8
282,8
283,8
283,8
283,8
283,8
283,8
283,8
283,8
283,8
283,8
283,8
283,8
283,8
283,8
284,8
284,8
284,8
284,8
284,8
284,9
284,9
284,9
284,9
284,9
285,9
285,9
285,9
285,9
285,9
285,9
285,9
285,9
285,9
285,9
285,9
285,9
285,9
285,9
285,9
285,9
285,9
285,9
285,9
286,9
286,9
286,10
286,10
286,10
286,10
286,10
286,11
286,11
286,11
286,11
286,11
286,11
286,11
286,11
286,11
286,11
286,11
286,11
286,11
286,11
286,11
286,11
286,11
286,11
286,11
286,11
286,11
286,11
286,11
286,11
286,11
286,11
286,11
286,11
286,11
286,11
286,12
286,12
286,12
286,12
286,12
286,12
286,12
286,12
286,12
286,12
286,12
286,12
286,12
286,12
286,12
286,12
286,12
286,12
286,12
286,12
286,12
286,12
286,12
286,12
286,12
286,12
286,12
286,12
286,12
286,12
286,13
286,13
286,13
286,13
286,13
286,13
286,13
286,13
286,14
286,14
286,14
286,14
286,14
286,14
286,14
286,14
286,14
286,14
286,14
286,14
286,14
286,14
286,14
286,14
286,14
286,14
286,14
286,14
286,15
286,15
286,15
286,15
286,15
286,15
286,15
286,15
286,15
286,15
286,15
286,15
286,15
286,15
286,15
286,15
286,15
286,15
286,15
286,15
286,15
286,15
286,15
286,15
286,15
287,15
287,15
287,15
287,15
287,15
287,16
287,16
288,16
288,16
288,16
288,16
288,16
288,16
288,16
288,16
288,16
288,16
288,16
288,16
289,16
289,16
289,16
289,16
289,16
289,17
289,17
289,17
289,17
289,17
289,17
289,17
289,18
289,18
289,18
289,18
289,18
289,18
289,18
289,18
289,18
289,18
290,18
290,18
290,18
290,18
290,18
290,18
290,18
290,18
290,18
290,18
290,18
290,18
290,18
290,18
290,18
290,18
290,19
290,19
290,19
290,19
290,19
290,19
290,19
290,19
290,19
291,19
291,19
291,19
291,19
291,19
291,19
291,19
291,19
291,19
291,19
291,19
291,19
291,19
291,19
291,19
291,19
291,20
291,21
291,21
291,21
291,21
291,21
291,21
291,21
291,21
291,21
291,21
291,21
291,21
291,21
291,21
291,21
291,21
291,21
291,21
291,21
291,21
291,21
291,21
291,21
291,22
291,22
291,22
291,22
291,22
291,22
291,22
291,22
291,22
291,22
291,22
291,22
291,22
291,22
291,22
291,22
291,22
291,22
291,22
291,22
291,22
291,22
291,22
291,22
291,23
291,23
291,23
291,23
291,23
291,23
291,23
291,23
291,23
291,23
291,23
291,24
291,24
291,24
291,24
291,24
291,24
291,24
291,24
291,24
291,24
291,24
291,24
291,25
291,25
291,25
291,25
291,25
291,25
291,25
291,25
291,25
291,25
291,25
291,25
291,25
291,25
291,25
291,25
291,25
291,25
291,25
291,25
291,25
291,25
291,25
291,25
291,25
291,26
291,26
291,26
291,26
291,26
291,26
291,26
291,26
291,26
291,26
291,26
291,26
291,26
291,26
291,26
291,26
291,26
291,26
291,26
291,26
291,26
291,27
291,27
291,28
291,28
291,28
291,28
291,28
291,28
291,28
291,28
291,28
291,28
291,28
291,28
291,28
291,28
291,28
291,28
291,28
291,28
291,28
291,28
291,28
291,28
291,28
291,28
291,29
291,29
291,29
291,29
291,29
291,29
291,29
291,29
291,29
291,29
291,29
291,29
291,29
291,29
291,29
291,29
291,29
291,29
291,29
291,29
291,29
291,29
291,29
291,29
291,30
291,30
291,30
291,30
291,30
291,30
291,30
291,30
291,31
291,31
291,31
291,31
291,31
291,31
291,31
291,31
291,31
291,31
291,31
291,31
291,31
291,31
291,31
291,32
291,32
291,32
291,32
291,32
291,32
291,32
291,32
291,32
291,32
291,32
291,32
291,32
291,32
291,32
291,32
291,32
291,32
291,32
291,32
291,32
291,32
291,32
291,32
291,33
291,33
291,33
291,33
291,33
291,33
291,33
291,33
291,33
291,33
291,33
291,33
291,33
291,33
291,33
291,33
291,33
291,33
291,33
291,34
291,34
291,34
291,34
291,34
291,35
291,35
291,35
291,35
291,35
291,35
291,35
291,35
291,35
291,35
291,35
291,35
291,35
291,35
291,35
291,35
291,35
291,35
291,35
291,35
291,35
291,35
291,35
291,35
291,36
291,36
291,36
291,36
291,36
291,36
291,36
291,36
291,36
291,36
291,36
291,36
291,36
291,36
291,36
291,36
291,36
291,36
291,36
291,36
291,36
291,36
291,36
291,36
291,37
291,37
291,37
291,37
291,38
291,38
291,38
291,38
291,38
291,38
291,38
291,38
291,38
291,38
291,38
291,38
291,38
291,38
291,38
291,38
291,38
291,38
291,38
291,39
291,39
291,39
291,39
291,39
291,39
291,39
291,39
291,39
291,39
291,39
291,39
291,39
291,39
291,39
291,39
291,39
291,39
291,39
291,39
291,39
291,39
291,39
291,39
291,40
291,40
291,40
291,40
291,40
291,40
291,40
291,40
291,40
291,40
291,40
291,40
291,40
291,40
291,40
291,40
291,41
291,41
291,41
291,41
291,41
291,41
291,41
291,41
291,42
291,42
291,42
291,42
291,42
291,42
291,42
291,42
291,42
291,42
291,42
291,42
291,42
291,42
291,42
291,42
291,42
291,42
291,42
291,42
291,42
291,42
291,42
291,42
291,43
291,43
291,43
291,43
291,43
291,43
291,43
291,43
291,43
291,43
291,43
291,43
291,43
291,43
291,43
291,43
291,43
291,43
291,43
291,43
291,43
291,43
292,43
292,43
292,44
292,45
292,45
292,45
293,45
293,45
293,45
293,45
293,45
293,45
293,45
293,45
293,45
294,45
294,45
294,45
294,45
294,45
294,45
294,45
294,46
295,46
295,46
295,46
295,46
295,46
295,46
295,46
295,46
296,46
296,46
296,46
296,46
296,46
296,46
296,46
296,46
297,46
297,46
297,46
297,46
297,47
297,47
297,47
298,47
298,47
298,47
298,47
298,47
298,47
298,47
298,47
298,47
298,47
299,47
299,48
299,48
299,48
299,48
299,49
300,49
300,49
300,49
300,49
300,49
300,49
300,49
300,49
300,49
300,49
300,49
300,49
300,49
300,49
300,49
300,49
300,50
300,50
300,50
300,50
300,50
300,50
300,50
300,50
300,50
300,50
301,50
301,50
301,50
301,50
301,50
301,50
301,50
301,51
301,51
301,51
301,51
301,51
302,51
302,51
302,51
302,51
302,51
302,51
302,52
302,52
303,52
303,52
303,52
303,53
303,53
303,53
303,53
303,53
303,53
304,53
304,53
304,53
304,53
304,53
304,53
304,53
304,53
304,53
304,53
304,54
305,54
305,54
305,54
305,54
305,54
305,54
305,54
305,54
305,54
305,54
306,54
306,54
306,54
306,54
306,55
306,55
306,55
306,55
306,55
307,55
307,55
307,56
307,56
307,56
307,56
307,56
307,56
308,56
308,57
308,57
308,57
308,57
308,57
308,57
308,57
308,57
308,57
309,57
309,57
309,57
309,57
309,57
309,57
309,58
309,58
309,58
310,58
310,58
310,58
310,58
310,58
310,58
310,58
310,58
310,58
310,58
310,59
311,59
311,59
311,59
311,60
311,60
311,60
311,60
312,60
312,60
312,60
312,60
312,60
312,61
312,61
312,61
313,61
313,61
313,61
313,61
313,61
313,61
313,61
313,61
313,61
313,61
314,62
314,62
314,62
314,62
314,62
314,62
314,62
314,62
315,62
315,62
315,62
315,62
315,63
315,63
315,64
316,64
316,64
316,64
316,64
316,64
316,64
316,64
316,64
316,65
317,65
317,65
317,65
317,65
317,65
317,65
317,65
317,65
317,65
317,65
317,65
317,66
318,66
318,66
318,66
318,66
318,66
318,66
318,66
318,66
318,66
319,66
319,66
319,68
319,68
319,68
319,68
319,68
319,68
319,68
319,68
319,68
319,68
319,68
319,69
319,69
319,69
319,69
319,69
319,69
319,69
319,69
319,69
319,69
319,69
319,70
319,70
319,70
319,70
319,70
319,70
319,70
319,70
319,70
319,71
319,71
319,72
319,72
319,72
320,72
320,72
320,72
320,72
320,72
320,72
320,72
320,72
320,73
320,73
321,73
321,73
321,73
321,73
321,73
321,73
321,73
321,73
321,73
321,74
322,74
322,74
322,74
322,75
322,75
322,75
322,75
322,75
322,75
322,76
322,76
322,76
322,76
322,76
322,76
322,76
322,76
322,76
322,76
322,77
322,77
322,77
322,77
322,77
322,77
322,77
322,77
322,77
322,77
322,77
322,78
323,79
323,79
323,79
323,79
323,79
323,79
323,79
324,79
324,79
324,80
324,80
324,80
324,80
324,80
324,80
324,80
324,80
325,80
325,80
325,81
325,81
325,81
325,81
325,81
325,81
326,81
326,82
326,82
326,82
326,83
326,83
326,83
326,83
327,83
327,83
327,83
327,83
327,83
327,83
327,84
327,84
328,84
328,84
328,84
328,84
328,84
328,84
328,84
328,85
329,85
329,86
329,86
329,86
329,86
329,86
329,86
329,86
330,87
330,87
330,87
330,87
330,87
330,87
330,87
331,87
331,87
331,88
331,88
331,88
332,88
332,88
332,88
332,88
332,88
332,90
332,90
333,90
333,90
333,90
333,90
333,90
333,90
333,90
333,91
334,91
334,91
334,91
334,91
334,91
334,91
334,91
334,91
335,92
335,92
335,92
335,94
336,94
336,94
336,95
337,95
337,95
337,95
337,95
337,95
337,95
337,95
337,96
338,96
338,96
338,96
338,96
338,96
338,96
338,96
338,97
338,98
338,98
338,98
338,98
338,98
338,98
338,99
338,99
338,99
338,99
338,99
338,99
338,99
338,99
338,100
338,100
338,100
338,100
338,100
338,100
338,101
338,102
338,102
338,102
338,102
338,102
338,102
338,102
338,102
338,103
338,103
338,103
338,103
338,103
338,103
338,103
338,103
338,104
338,104
338,104
338,105
338,105
338,105
338,105
338,106
338,106
338,106
338,106
338,106
338,106
338,106
338,106
338,107
338,107
338,107
338,107
338,107
338,107
338,107
338,107
338,108
338,109
338,109
338,109
338,109
338,109
338,109
338,109
338,110
338,110
338,110
338,110
339,110
339,110
339,110
339,110
339,111
339,111
339,111
340,111
340,111
340,112
340,112
340,113
341,113
341,113
341,113
341,113
341,113
341,113
341,113
341,114
342,114
342,114
342,114
342,114
342,114
342,114
343,114
343,115
343,116
343,116
344,116
344,116
344,116
344,117
344,117
345,117
345,117
345,117
345,117
345,117
345,117
345,118
346,118
346,118
346,118
346,118
346,119
347,120
347,120
347,120
348,120
348,120
348,120
348,120
348,121
349,121
349,121
349,121
349,121
349,121
349,121
350,122
350,122
350,124
351,124
351,125
352,125
352,125
352,125
352,125
352,125
352,125
352,126
353,126
353,126
353,126
353,126
353,126
354,127
354,128
354,128
354,128
355,128
355,128
355,129
355,129
355,129
355,129
356,129
356,129
356,130
356,130
356,130
356,130
356,130
357,131
357,132
357,132
357,132
358,132
358,132
358,132
358,133
358,133
358,133
359,133
359,133
359,133
359,134
359,135
360,135
360,135
360,135
360,136
360,136
361,136
361,136
361,136
361,136
361,137
362,137
362,137
362,137
362,137
362,137
362,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
363,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
364,138
